# x, f(x), root1, root2
-1.171679197994987476e+01,2.018671742011670744e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.163157894736842124e+01,1.994515235457063795e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.154636591478696772e+01,1.970503954120891308e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.146115288220551420e+01,1.946637898003153282e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.137593984962406068e+01,1.922917067103849718e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.129072681704260717e+01,1.899341461422981183e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.120551378446115365e+01,1.875911080960546826e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.112030075187970013e+01,1.852625925716547215e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.103508771929824661e+01,1.829485995690982065e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.094987468671679309e+01,1.806491290883851661e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.086466165413533957e+01,1.783641811295155435e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.077944862155388606e+01,1.760937556924893954e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.069423558897243254e+01,1.738378527773066935e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.060902255639097902e+01,1.715964723839674662e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.052380952380952372e+01,1.693696145124716566e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.043859649122807021e+01,1.671572791628193215e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.035338345864661669e+01,1.649594663350104611e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.026817042606516317e+01,1.627761760290450468e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.018295739348370965e+01,1.606074082449230787e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.009774436090225613e+01,1.584531629826445851e+02,3.000000000000000000e+00,2.000000000000000000e+00
-1.001253132832080261e+01,1.563134402422095377e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.927318295739349097e+00,1.541882400236179649e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.842105263157895578e+00,1.520775623268698382e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.756892230576440284e+00,1.499814071519651009e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.671679197994986765e+00,1.478997744989038665e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.586466165413533247e+00,1.458326643676861067e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.501253132832079729e+00,1.437800767583117931e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.416040100250626210e+00,1.417420116707809541e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.330827067669172692e+00,1.397184691050935612e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.245614035087719174e+00,1.377094490612496145e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.160401002506265655e+00,1.357149515392491139e+02,3.000000000000000000e+00,2.000000000000000000e+00
-9.075187969924812137e+00,1.337349765390920879e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.989974937343358619e+00,1.317695240607785081e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.904761904761905100e+00,1.298185941043084028e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.819548872180451582e+00,1.278821866696817295e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.734335839598998064e+00,1.259603017568985308e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.649122807017544545e+00,1.240529393659587782e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.563909774436091027e+00,1.221600994968624718e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.478696741854637509e+00,1.202817821496096258e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.393483709273183990e+00,1.184179873242002543e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.308270676691730472e+00,1.165687150206343148e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.223057644110276954e+00,1.147339652389118498e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.137844611528823435e+00,1.129137379790328168e+02,3.000000000000000000e+00,2.000000000000000000e+00
-8.052631578947368141e+00,1.111080332409972300e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.967418546365914622e+00,1.093168510248051177e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.882205513784461104e+00,1.075401913304564658e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.796992481203007586e+00,1.057780541579512601e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.711779448621554067e+00,1.040304395072895431e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.626566416040100549e+00,1.022973473784712439e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.541353383458647031e+00,1.005787777714964193e+02,3.000000000000000000e+00,2.000000000000000000e+00
-7.456140350877193512e+00,9.887473068636504081e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.370927318295739994e+00,9.718520612307713691e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.285714285714286476e+00,9.551020408163266495e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.200501253132832957e+00,9.384972456203166757e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.115288220551379439e+00,9.220376756427410214e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.030075187969925921e+00,9.057233308836001129e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.944862155388472402e+00,8.895542113428938080e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.859649122807018884e+00,8.735303170206219647e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.774436090225563589e+00,8.576516479167844409e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.689223057644110071e+00,8.419182040313816628e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.604010025062656553e+00,8.263299853644134885e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.518796992481203034e+00,8.108869919158799178e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.433583959899749516e+00,7.955892236857809507e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.348370927318295998e+00,7.804366806741164453e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.263157894736842479e+00,7.654293628808864014e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.177944862155388961e+00,7.505672703060911033e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.092731829573935443e+00,7.358504029497302668e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.007518796992481924e+00,7.212787608118040339e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.922305764411028406e+00,7.068523438923124047e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.837092731829574888e+00,6.925711521912552371e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.751879699248121369e+00,6.784351857086326731e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.666666666666667851e+00,6.644444444444445708e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.581453634085214333e+00,6.505989283986912142e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.496240601503760814e+00,6.368986375713722481e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.411027568922307296e+00,6.233435719624878857e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.325814536340852001e+00,6.099337315720378427e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.240601503759398483e+00,5.966691164000226166e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.155388471177944965e+00,5.835497264464419231e+01,3.000000000000000000e+00,2.000000000000000000e+00
-5.070175438596491446e+00,5.705755617112958333e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.984962406015037928e+00,5.577466221945842051e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.899749373433584410e+00,5.450629078963072516e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.814536340852130891e+00,5.325244188164647596e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.729323308270677373e+00,5.201311549550569424e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.644110275689223855e+00,5.078831163120835868e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.558897243107770336e+00,4.957803028875448348e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.473684210526316818e+00,4.838227146814405444e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.388471177944863300e+00,4.720103516937709287e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.303258145363409781e+00,4.603432139245357746e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.218045112781956263e+00,4.488213013737352952e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.132832080200502745e+00,4.374446140413692774e+01,3.000000000000000000e+00,2.000000000000000000e+00
-4.047619047619047450e+00,4.262131519274376501e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.962406015037593932e+00,4.151269150319407686e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.877192982456140413e+00,4.041859033548784197e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.791979949874686895e+00,3.933901168962506745e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.706766917293233377e+00,3.827395556560574619e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.621553884711779858e+00,3.722342196342988530e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.536340852130326340e+00,3.618741088309747056e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.451127819548872822e+00,3.516592232460852330e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.365914786967419303e+00,3.415895628796302219e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.280701754385965785e+00,3.316651277316098145e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.195488721804512267e+00,3.218859178020240108e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.110275689223058748e+00,3.122519330908726687e+01,3.000000000000000000e+00,2.000000000000000000e+00
-3.025062656641605230e+00,3.027631735981559302e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.939849624060151712e+00,2.934196393238737244e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.854636591478698193e+00,2.842213302680261222e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.769423558897244675e+00,2.751682464306130527e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.684210526315791157e+00,2.662603878116345157e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.598997493734335862e+00,2.574977544110903693e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.513784461152882344e+00,2.488803462289809687e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.428571428571428825e+00,2.404081632653061362e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.343358395989975307e+00,2.320812055200658719e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.258145363408521789e+00,2.238994729932601402e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.172932330827068270e+00,2.158629656848889766e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.087719298245614752e+00,2.079716835949523457e+01,3.000000000000000000e+00,2.000000000000000000e+00
-2.002506265664161234e+00,2.002256267234503184e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.917293233082707715e+00,1.926247950703827883e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.832080200501254197e+00,1.851691886357498618e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.746867167919800679e+00,1.778588074195514679e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.661654135338347160e+00,1.706936514217876777e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.576441102756893642e+00,1.636737206424583846e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.491228070175440124e+00,1.567990150815636774e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.406015037593986605e+00,1.500695347391035206e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.320802005012531311e+00,1.434852796150777898e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.235588972431077792e+00,1.370462497094867516e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.150375939849624274e+00,1.307524450223302814e+01,3.000000000000000000e+00,2.000000000000000000e+00
-1.065162907268170756e+00,1.246038655536083439e+01,3.000000000000000000e+00,2.000000000000000000e+00
-9.799498746867172372e-01,1.186005113033209923e+01,3.000000000000000000e+00,2.000000000000000000e+00
-8.947368421052637188e-01,1.127423822714681734e+01,3.000000000000000000e+00,2.000000000000000000e+00
-8.095238095238102005e-01,1.070294784580499226e+01,3.000000000000000000e+00,2.000000000000000000e+00
-7.243107769423566822e-01,1.014617998630662399e+01,3.000000000000000000e+00,2.000000000000000000e+00
-6.390977443609031639e-01,9.603934648651710759e+00,3.000000000000000000e+00,2.000000000000000000e+00
-5.538847117794496455e-01,9.076211832840252569e+00,3.000000000000000000e+00,2.000000000000000000e+00
-4.686716791979961272e-01,8.563011538872249417e+00,3.000000000000000000e+00,2.000000000000000000e+00
-3.834586466165426089e-01,8.064333766747703081e+00,3.000000000000000000e+00,2.000000000000000000e+00
-2.982456140350890905e-01,7.580178516466612670e+00,3.000000000000000000e+00,2.000000000000000000e+00
-2.130325814536355722e-01,7.110545788028977299e+00,3.000000000000000000e+00,2.000000000000000000e+00
-1.278195488721820539e-01,6.655435581434798742e+00,3.000000000000000000e+00,2.000000000000000000e+00
-4.260651629072853552e-02,6.214847896684075224e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.260651629072498281e-02,5.788782733776806744e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.278195488721785011e-01,5.377240092712995079e+00,3.000000000000000000e+00,2.000000000000000000e+00
2.130325814536320195e-01,4.980219973492638452e+00,3.000000000000000000e+00,2.000000000000000000e+00
2.982456140350855378e-01,4.597722376115737752e+00,3.000000000000000000e+00,2.000000000000000000e+00
3.834586466165390561e-01,4.229747300582292979e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.686716791979925745e-01,3.876294746892303245e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.538847117794460928e-01,3.537364715045769437e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.390977443608996111e-01,3.212957205042691555e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.243107769423531295e-01,2.903072216883069601e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.095238095238102005e-01,2.607709750566891138e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.947368421052637188e-01,2.326869806094181037e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.799498746867172372e-01,2.060552383464926862e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.065162907268170756e+00,1.808757482679127726e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.150375939849624274e+00,1.571485103736785405e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.235588972431077792e+00,1.348735246637897234e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.320802005012531311e+00,1.140507911382465878e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.406015037593984829e+00,9.468030979704904482e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.491228070175438347e+00,7.676208064019700572e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.576441102756891866e+00,6.029610366769055929e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.661654135338345384e+00,4.528237887952979435e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.746867167919798902e+00,3.172090627571444443e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.832080200501252421e+00,1.961168585624477601e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.917293233082705939e+00,8.954717621120522608e-02,3.000000000000000000e+00,2.000000000000000000e+00
2.002506265664159457e+00,-2.499984296580493037e-03,3.000000000000000000e+00,2.000000000000000000e+00
2.087719298245612976e+00,-8.002462296091028549e-02,3.000000000000000000e+00,2.000000000000000000e+00
2.172932330827066494e+00,-1.430267397817841513e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.258145363408520012e+00,-1.915063347592029785e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.343358395989973531e+00,-2.254634078931658792e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.428571428571427049e+00,-2.448979591836728531e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.513784461152880567e+00,-2.498099886307247885e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.598997493734334086e+00,-2.401994962343207973e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.684210526315787604e+00,-2.160664819944608794e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.769423558897241122e+00,-1.774109459111450349e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.854636591478694641e+00,-1.242328879843732636e-01,3.000000000000000000e+00,2.000000000000000000e+00
2.939849624060148159e+00,-5.653230821414645391e-02,3.000000000000000000e+00,2.000000000000000000e+00
3.025062656641601677e+00,2.569079339953717067e-02,3.000000000000000000e+00,2.000000000000000000e+00
3.110275689223055195e+00,1.224364168566758337e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.195488721804508714e+00,2.337045621572695353e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.280701754385962232e+00,3.594952293013200517e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.365914786967415750e+00,4.998084182888256066e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.451127819548872822e+00,6.546441291197933054e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.536340852130326340e+00,8.240023617942107137e-01,3.000000000000000000e+00,2.000000000000000000e+00
3.621553884711779858e+00,1.007883116312084937e+00,3.000000000000000000e+00,2.000000000000000000e+00
3.706766917293233377e+00,1.206286392673414198e+00,3.000000000000000000e+00,2.000000000000000000e+00
3.791979949874686895e+00,1.419212190878198498e+00,3.000000000000000000e+00,2.000000000000000000e+00
3.877192982456140413e+00,1.646660510926439613e+00,3.000000000000000000e+00,2.000000000000000000e+00
3.962406015037593932e+00,1.888631352818135767e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.047619047619047450e+00,2.145124716553286959e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.132832080200500968e+00,2.416140602131896742e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.218045112781954487e+00,2.701679009553959787e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.303258145363408005e+00,3.001739938819479647e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.388471177944861523e+00,3.316323389928452769e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.473684210526315042e+00,3.645429362880882707e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.558897243107768560e+00,3.989057857676769459e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.644110275689222078e+00,4.347208874316113025e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.729323308270675597e+00,4.719882412798909854e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.814536340852129115e+00,5.107078473125163498e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.899749373433582633e+00,5.508797055294873957e+00,3.000000000000000000e+00,2.000000000000000000e+00
4.984962406015036152e+00,5.925038159308037677e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.070175438596489670e+00,6.355801785164658213e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.155388471177943188e+00,6.801087932864735563e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.240601503759396707e+00,7.260896602408266176e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.325814536340850225e+00,7.735227793795253604e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.411027568922303743e+00,8.224081507025697846e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.496240601503757262e+00,8.727457742099595350e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.581453634085210780e+00,9.245356499016953222e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.666666666666664298e+00,9.777777777777764356e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.751879699248117817e+00,1.032472157838202875e+01,3.000000000000000000e+00,2.000000000000000000e+00
5.837092731829571335e+00,1.088618790082975352e+01,3.000000000000000000e+00,2.000000000000000000e+00
5.922305764411024853e+00,1.146217674512093154e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.007518796992478372e+00,1.205268811125556283e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.092731829573931890e+00,1.265772199923365449e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.177944862155385408e+00,1.327727840905519940e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.263157894736842479e+00,1.391135734072022245e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.348370927318295998e+00,1.455995879422868100e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.433583959899749516e+00,1.522308276958059281e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.518796992481203034e+00,1.590072926677596854e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.604010025062656553e+00,1.659289828581478332e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.689223057644110071e+00,1.729958982669706558e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.774436090225563589e+00,1.802080388942280109e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.859649122807017108e+00,1.875654047399199698e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.944862155388470626e+00,1.950679958040463902e+01,3.000000000000000000e+00,2.000000000000000000e+00
7.030075187969924144e+00,2.027158120866074142e+01,3.000000000000000000e+00,2.000000000000000000e+00
7.115288220551377663e+00,2.105088535876030420e+01,3.000000000000000000e+00,2.000000000000000000e+00
7.200501253132831181e+00,2.184471203070332024e+01,3.000000000000000000e+00,2.000000000000000000e+00
7.285714285714284699e+00,2.265306122448978954e+01,3.000000000000000000e+00,2.000000000000000000e+00
