# x, f(x)
-1.823823823823823798e+00,2.605234103985472338e-02
-1.819819819819819884e+00,2.626180597458381213e-02
-1.815815815815815748e+00,2.647295504045544742e-02
-1.811811811811811834e+00,2.668580177814985216e-02
-1.807807807807807698e+00,2.690035983721651355e-02
-1.803803803803803785e+00,2.711664297694939274e-02
-1.799799799799799871e+00,2.733466506726939943e-02
-1.795795795795795735e+00,2.755444008961377769e-02
-1.791791791791791821e+00,2.777598213783271167e-02
-1.787787787787787686e+00,2.799930541909320669e-02
-1.783783783783783772e+00,2.822442425479008976e-02
-1.779779779779779858e+00,2.845135308146449701e-02
-1.775775775775775722e+00,2.868010645172964015e-02
-1.771771771771771808e+00,2.891069903520398707e-02
-1.767767767767767673e+00,2.914314561945212378e-02
-1.763763763763763759e+00,2.937746111093291965e-02
-1.759759759759759845e+00,2.961366053595558198e-02
-1.755755755755755709e+00,2.985175904164320479e-02
-1.751751751751751796e+00,3.009177189690410634e-02
-1.747747747747747660e+00,3.033371449341109791e-02
-1.743743743743743746e+00,3.057760234658840268e-02
-1.739739739739739832e+00,3.082345109660676249e-02
-1.735735735735735696e+00,3.107127650938634050e-02
-1.731731731731731783e+00,3.132109447760776655e-02
-1.727727727727727647e+00,3.157292102173137049e-02
-1.723723723723723733e+00,3.182677229102446465e-02
-1.719719719719719819e+00,3.208266456459706040e-02
-1.715715715715715683e+00,3.234061425244578319e-02
-1.711711711711711770e+00,3.260063789650618354e-02
-1.707707707707707634e+00,3.286275217171362450e-02
-1.703703703703703720e+00,3.312697388707255830e-02
-1.699699699699699806e+00,3.339331998673449736e-02
-1.695695695695695671e+00,3.366180755108461736e-02
-1.691691691691691757e+00,3.393245379783705468e-02
-1.687687687687687621e+00,3.420527608313913420e-02
-1.683683683683683707e+00,3.448029190268427774e-02
-1.679679679679679793e+00,3.475751889283410639e-02
-1.675675675675675658e+00,3.503697483174936234e-02
-1.671671671671671744e+00,3.531867764052996211e-02
-1.667667667667667608e+00,3.560264538436435505e-02
-1.663663663663663694e+00,3.588889627368790913e-02
-1.659659659659659781e+00,3.617744866535078929e-02
-1.655655655655655645e+00,3.646832106379515465e-02
-1.651651651651651731e+00,3.676153212224174405e-02
-1.647647647647647595e+00,3.705710064388620384e-02
-1.643643643643643681e+00,3.735504558310477619e-02
-1.639639639639639768e+00,3.765538604666992389e-02
-1.635635635635635632e+00,3.795814129497557948e-02
-1.631631631631631496e+00,3.826333074327225442e-02
-1.627627627627627582e+00,3.857097396291213343e-02
-1.623623623623623669e+00,3.888109068260420936e-02
-1.619619619619619755e+00,3.919370078967936849e-02
-1.615615615615615619e+00,3.950882433136580774e-02
-1.611611611611611483e+00,3.982648151607458276e-02
-1.607607607607607569e+00,4.014669271469554351e-02
-1.603603603603603656e+00,4.046947846190375453e-02
-1.599599599599599742e+00,4.079485945747628184e-02
-1.595595595595595606e+00,4.112285656761970054e-02
-1.591591591591591470e+00,4.145349082630813559e-02
-1.587587587587587556e+00,4.178678343663218969e-02
-1.583583583583583643e+00,4.212275577215868899e-02
-1.579579579579579507e+00,4.246142937830131581e-02
-1.575575575575575593e+00,4.280282597370221875e-02
-1.571571571571571457e+00,4.314696745162495406e-02
-1.567567567567567544e+00,4.349387588135827237e-02
-1.563563563563563630e+00,4.384357350963154903e-02
-1.559559559559559494e+00,4.419608276204139985e-02
-1.555555555555555580e+00,4.455142624448969052e-02
-1.551551551551551444e+00,4.490962674463339771e-02
-1.547547547547547531e+00,4.527070723334578051e-02
-1.543543543543543617e+00,4.563469086618960474e-02
-1.539539539539539481e+00,4.600160098490201077e-02
-1.535535535535535567e+00,4.637146111889133004e-02
-1.531531531531531432e+00,4.674429498674614186e-02
-1.527527527527527518e+00,4.712012649775613321e-02
-1.523523523523523604e+00,4.749897975344551104e-02
-1.519519519519519468e+00,4.788087904911855069e-02
-1.515515515515515554e+00,4.826584887541755103e-02
-1.511511511511511419e+00,4.865391391989350861e-02
-1.507507507507507505e+00,4.904509906858915691e-02
-1.503503503503503591e+00,4.943942940763499522e-02
-1.499499499499499455e+00,4.983693022485798790e-02
-1.495495495495495542e+00,5.023762701140313536e-02
-1.491491491491491406e+00,5.064154546336837454e-02
-1.487487487487487492e+00,5.104871148345222626e-02
-1.483483483483483578e+00,5.145915118261505661e-02
-1.479479479479479442e+00,5.187289088175349450e-02
-1.475475475475475529e+00,5.228995711338824820e-02
-1.471471471471471393e+00,5.271037662336578583e-02
-1.467467467467467479e+00,5.313417637257330378e-02
-1.463463463463463565e+00,5.356138353866785051e-02
-1.459459459459459429e+00,5.399202551781914772e-02
-1.455455455455455516e+00,5.442612992646635173e-02
-1.451451451451451380e+00,5.486372460308925475e-02
-1.447447447447447466e+00,5.530483760999333614e-02
-1.443443443443443552e+00,5.574949723510949640e-02
-1.439439439439439417e+00,5.619773199380807827e-02
-1.435435435435435281e+00,5.664957063072745269e-02
-1.431431431431431367e+00,5.710504212161741228e-02
-1.427427427427427453e+00,5.756417567519741402e-02
-1.423423423423423539e+00,5.802700073502959494e-02
-1.419419419419419404e+00,5.849354698140701164e-02
-1.415415415415415268e+00,5.896384433325690955e-02
-1.411411411411411354e+00,5.943792295005943110e-02
-1.407407407407407440e+00,5.991581323378175616e-02
-1.403403403403403527e+00,6.039754583082764666e-02
-1.399399399399399391e+00,6.088315163400282587e-02
-1.395395395395395255e+00,6.137266178449598403e-02
-1.391391391391391341e+00,6.186610767387590304e-02
-1.387387387387387427e+00,6.236352094610456837e-02
-1.383383383383383514e+00,6.286493349956639998e-02
-1.379379379379379378e+00,6.337037748911389379e-02
-1.375375375375375242e+00,6.387988532812956255e-02
-1.371371371371371328e+00,6.439348969060466887e-02
-1.367367367367367414e+00,6.491122351323452833e-02
-1.363363363363363501e+00,6.543311999753070873e-02
-1.359359359359359365e+00,6.595921261195016039e-02
-1.355355355355355229e+00,6.648953509404147144e-02
-1.351351351351351315e+00,6.702412145260844278e-02
-1.347347347347347402e+00,6.756300596989110729e-02
-1.343343343343343488e+00,6.810622320376404082e-02
-1.339339339339339352e+00,6.865380798995267264e-02
-1.335335335335335216e+00,6.920579544426706808e-02
-1.331331331331331302e+00,6.976222096485394653e-02
-1.327327327327327389e+00,7.032312023446679605e-02
-1.323323323323323475e+00,7.088852922275404311e-02
-1.319319319319319339e+00,7.145848418856579065e-02
-1.315315315315315203e+00,7.203302168227894431e-02
-1.311311311311311290e+00,7.261217854814124018e-02
-1.307307307307307376e+00,7.319599192663400755e-02
-1.303303303303303462e+00,7.378449925685391653e-02
-1.299299299299299326e+00,7.437773827891389078e-02
-1.295295295295295190e+00,7.497574703636326887e-02
-1.291291291291291277e+00,7.557856387862751935e-02
-1.287287287287287363e+00,7.618622746346762065e-02
-1.283283283283283449e+00,7.679877675945902260e-02
-1.279279279279279313e+00,7.741625104849070294e-02
-1.275275275275275177e+00,7.803868992828413842e-02
-1.271271271271271264e+00,7.866613331493278738e-02
-1.267267267267267350e+00,7.929862144546180602e-02
-1.263263263263263214e+00,7.993619488040844268e-02
-1.259259259259259300e+00,8.057889450642294338e-02
-1.255255255255255165e+00,8.122676153889078765e-02
-1.251251251251251251e+00,8.187983752457557440e-02
-1.247247247247247337e+00,8.253816434428348781e-02
-1.243243243243243201e+00,8.320178421554906556e-02
-1.239239239239239287e+00,8.387073969534233897e-02
-1.235235235235235152e+00,8.454507368279824686e-02
-1.231231231231231238e+00,8.522482942196740741e-02
-1.227227227227227324e+00,8.591005050458953851e-02
-1.223223223223223188e+00,8.660078087288883286e-02
-1.219219219219219275e+00,8.729706482239178722e-02
-1.215215215215215139e+00,8.799894700476806886e-02
-1.211211211211211225e+00,8.870647243069368360e-02
-1.207207207207207311e+00,8.941968647273766668e-02
-1.203203203203203175e+00,9.013863486827168592e-02
-1.199199199199199262e+00,9.086336372240298720e-02
-1.195195195195195126e+00,9.159391951093130702e-02
-1.191191191191191212e+00,9.233034908332900248e-02
-1.187187187187187298e+00,9.307269966574566178e-02
-1.183183183183183163e+00,9.382101886403661217e-02
-1.179179179179179027e+00,9.457535466681570024e-02
-1.175175175175175113e+00,9.533575544853277461e-02
-1.171171171171171199e+00,9.610226997257596826e-02
-1.167167167167167285e+00,9.687494739439876656e-02
-1.163163163163163150e+00,9.765383726467224967e-02
-1.159159159159159014e+00,9.843898953246264794e-02
-1.155155155155155100e+00,9.923045454843458513e-02
-1.151151151151151186e+00,1.000282830680800372e-01
-1.147147147147147273e+00,1.008325262549731316e-01
-1.143143143143143137e+00,1.016432356840512308e-01
-1.139139139139139001e+00,1.024604633449222452e-01
-1.135135135135135087e+00,1.032842616451987577e-01
-1.131131131131131173e+00,1.041146834138589189e-01
-1.127127127127127260e+00,1.049517819046341532e-01
-1.123123123123123124e+00,1.057956107994243167e-01
-1.119119119119118988e+00,1.066462242117401649e-01
-1.115115115115115074e+00,1.075036766901735774e-01
-1.111111111111111160e+00,1.083680232218958567e-01
-1.107107107107107247e+00,1.092393192361837823e-01
-1.103103103103103111e+00,1.101176206079742953e-01
-1.099099099099098975e+00,1.110029836614475907e-01
-1.095095095095095061e+00,1.118954651736391442e-01
-1.091091091091091148e+00,1.127951223780808421e-01
-1.087087087087087234e+00,1.137020129684711833e-01
-1.083083083083083098e+00,1.146161951023751541e-01
-1.079079079079078962e+00,1.155377274049536329e-01
-1.075075075075075048e+00,1.164666689727230503e-01
-1.071071071071071135e+00,1.174030793773452597e-01
-1.067067067067067221e+00,1.183470186694476206e-01
-1.063063063063063085e+00,1.192985473824740850e-01
-1.059059059059058949e+00,1.202577265365669529e-01
-1.055055055055055035e+00,1.212246176424800759e-01
-1.051051051051051122e+00,1.221992827055235764e-01
-1.047047047047047208e+00,1.231817842295400561e-01
-1.043043043043043072e+00,1.241721852209128757e-01
-1.039039039039038936e+00,1.251705491926065894e-01
-1.035035035035035023e+00,1.261769401682399927e-01
-1.031031031031031109e+00,1.271914226861920183e-01
-1.027027027027027195e+00,1.282140618037402868e-01
-1.023023023023023059e+00,1.292449231012332556e-01
-1.019019019019018923e+00,1.302840726862955767e-01
-1.015015015015015010e+00,1.313315771980677615e-01
-1.011011011011011096e+00,1.323875038114795122e-01
-1.007007007007006960e+00,1.334519202415576367e-01
-1.003003003003003046e+00,1.345248947477682977e-01
-9.989989989989989105e-01,1.356064961383947054e-01
-9.949949949949949968e-01,1.366967937749493656e-01
-9.909909909909910830e-01,1.377958575766224381e-01
-9.869869869869869472e-01,1.389037580247653725e-01
-9.829829829829830334e-01,1.400205661674107094e-01
-9.789789789789788976e-01,1.411463536238285743e-01
-9.749749749749749839e-01,1.422811925891190876e-01
-9.709709709709710701e-01,1.434251558388425773e-01
-9.669669669669669343e-01,1.445783167336863739e-01
-9.629629629629630205e-01,1.457407492241690750e-01
-9.589589589589588847e-01,1.469125278553834457e-01
-9.549549549549549710e-01,1.480937277717762623e-01
-9.509509509509510572e-01,1.492844247219677345e-01
-9.469469469469469214e-01,1.504846950636088976e-01
-9.429429429429430076e-01,1.516946157682781959e-01
-9.389389389389388718e-01,1.529142644264179784e-01
-9.349349349349349581e-01,1.541437192523097133e-01
-9.309309309309310443e-01,1.553830590890902252e-01
-9.269269269269269085e-01,1.566323634138076792e-01
-9.229229229229229947e-01,1.578917123425180036e-01
-9.189189189189188589e-01,1.591611866354230853e-01
-9.149149149149149451e-01,1.604408677020493779e-01
-9.109109109109110314e-01,1.617308376064689746e-01
-9.069069069069068956e-01,1.630311790725620935e-01
-9.029029029029029818e-01,1.643419754893216955e-01
-8.988988988988988460e-01,1.656633109162017892e-01
-8.948948948948949322e-01,1.669952700885073693e-01
-8.908908908908907964e-01,1.683379384228288755e-01
-8.868868868868868827e-01,1.696914020225194220e-01
-8.828828828828829689e-01,1.710557476832168522e-01
-8.788788788788788331e-01,1.724310628984095928e-01
-8.748748748748749193e-01,1.738174358650473872e-01
-8.708708708708707835e-01,1.752149554891976602e-01
-8.668668668668668698e-01,1.766237113917462909e-01
-8.628628628628629560e-01,1.780437939141455150e-01
-8.588588588588588202e-01,1.794752941242070965e-01
-8.548548548548549064e-01,1.809183038219421558e-01
-8.508508508508507706e-01,1.823729155454486828e-01
-8.468468468468468568e-01,1.838392225768452903e-01
-8.428428428428429431e-01,1.853173189482537897e-01
-8.388388388388388073e-01,1.868072994478290616e-01
-8.348348348348348935e-01,1.883092596258375273e-01
-8.308308308308307577e-01,1.898232958007851079e-01
-8.268268268268268439e-01,1.913495050655934226e-01
-8.228228228228229302e-01,1.928879852938267525e-01
-8.188188188188187944e-01,1.944388351459682973e-01
-8.148148148148148806e-01,1.960021540757468095e-01
-8.108108108108107448e-01,1.975780423365151306e-01
-8.068068068068068310e-01,1.991666009876784937e-01
-8.028028028028029173e-01,2.007679319011759778e-01
-7.987987987987987815e-01,2.023821377680131706e-01
-7.947947947947948677e-01,2.040093221048472349e-01
-7.907907907907907319e-01,2.056495892606259590e-01
-7.867867867867868181e-01,2.073030444232788483e-01
-7.827827827827826823e-01,2.089697936264632572e-01
-7.787787787787787686e-01,2.106499437563635613e-01
-7.747747747747748548e-01,2.123436025585461739e-01
-7.707707707707707190e-01,2.140508786448689083e-01
-7.667667667667668052e-01,2.157718815004457391e-01
-7.627627627627626694e-01,2.175067214906686863e-01
-7.587587587587587556e-01,2.192555098682845149e-01
-7.547547547547548419e-01,2.210183587805298888e-01
-7.507507507507507061e-01,2.227953812763230346e-01
-7.467467467467467923e-01,2.245866913135130261e-01
-7.427427427427426565e-01,2.263924037661883271e-01
-7.387387387387387427e-01,2.282126344320429545e-01
-7.347347347347348290e-01,2.300475000398028713e-01
-7.307307307307306932e-01,2.318971182567114708e-01
-7.267267267267267794e-01,2.337616076960749856e-01
-7.227227227227226436e-01,2.356410879248698742e-01
-7.187187187187187298e-01,2.375356794714094388e-01
-7.147147147147148161e-01,2.394455038330740582e-01
-7.107107107107106803e-01,2.413706834841021220e-01
-7.067067067067067665e-01,2.433113418834439989e-01
-7.027027027027026307e-01,2.452676034826799245e-01
-6.986986986986987169e-01,2.472395937340000349e-01
-6.946946946946948032e-01,2.492274390982501808e-01
-6.906906906906906674e-01,2.512312670530414405e-01
-6.866866866866867536e-01,2.532512061009246085e-01
-6.826826826826826178e-01,2.552873857776317701e-01
-6.786786786786787040e-01,2.573399366603823513e-01
-6.746746746746747903e-01,2.594089903762573646e-01
-6.706706706706706544e-01,2.614946796106406013e-01
-6.666666666666667407e-01,2.635971381157267146e-01
-6.626626626626626049e-01,2.657165007190997463e-01
-6.586586586586586911e-01,2.678529033323782671e-01
-6.546546546546547773e-01,2.700064829599320704e-01
-6.506506506506506415e-01,2.721773777076676448e-01
-6.466466466466467278e-01,2.743657267918844789e-01
-6.426426426426425920e-01,2.765716705482036408e-01
-6.386386386386386782e-01,2.787953504405661365e-01
-6.346346346346345424e-01,2.810369090703059292e-01
-6.306306306306306286e-01,2.832964901852937367e-01
-6.266266266266267149e-01,2.855742386891561568e-01
-6.226226226226225791e-01,2.878703006505679007e-01
-6.186186186186186653e-01,2.901848233126185228e-01
-6.146146146146145295e-01,2.925179551022557001e-01
-6.106106106106106157e-01,2.948698456398026746e-01
-6.066066066066067020e-01,2.972406457485541331e-01
-6.026026026026025662e-01,2.996305074644479149e-01
-5.985985985985986524e-01,3.020395840458143244e-01
-5.945945945945945166e-01,3.044680299832053794e-01
-5.905905905905906028e-01,3.069160010093010538e-01
-5.865865865865866891e-01,3.093836541088968994e-01
-5.825825825825825532e-01,3.118711475289712709e-01
-5.785785785785786395e-01,3.143786407888324863e-01
-5.745745745745745037e-01,3.169062946903501432e-01
-5.705705705705705899e-01,3.194542713282654822e-01
-5.665665665665666761e-01,3.220227341005874599e-01
-5.625625625625625403e-01,3.246118477190710894e-01
-5.585585585585586266e-01,3.272217782197791025e-01
-5.545545545545544908e-01,3.298526929737312652e-01
-5.505505505505505770e-01,3.325047606976360148e-01
-5.465465465465466632e-01,3.351781514647111937e-01
-5.425425425425425274e-01,3.378730367155903247e-01
-5.385385385385386137e-01,3.405895892693160398e-01
-5.345345345345344779e-01,3.433279833344241028e-01
-5.305305305305305641e-01,3.460883945201136958e-01
-5.265265265265264283e-01,3.488709998475104102e-01
-5.225225225225225145e-01,3.516759777610168891e-01
-5.185185185185186008e-01,3.545035081397575061e-01
-5.145145145145144649e-01,3.573537723091131935e-01
-5.105105105105105512e-01,3.602269530523489749e-01
-5.065065065065064154e-01,3.631232346223370322e-01
-5.025025025025025016e-01,3.660428027533708106e-01
-4.984984984984985878e-01,3.689858446730775454e-01
-4.944944944944944520e-01,3.719525491144239915e-01
-4.904904904904905383e-01,3.749431063278192422e-01
-4.864864864864864025e-01,3.779577080933165245e-01
-4.824824824824824887e-01,3.809965477329101957e-01
-4.784784784784785749e-01,3.840598201229344366e-01
-4.744744744744744391e-01,3.871477217065600329e-01
-4.704704704704705254e-01,3.902604505063912432e-01
-4.664664664664663896e-01,3.933982061371661398e-01
-4.624624624624624758e-01,3.965611898185559814e-01
-4.584584584584585620e-01,3.997496043880705008e-01
-4.544544544544544262e-01,4.029636543140651117e-01
-4.504504504504505125e-01,4.062035457088524759e-01
-4.464464464464463767e-01,4.094694863419215958e-01
-4.424424424424424629e-01,4.127616856532600464e-01
-4.384384384384385491e-01,4.160803547667867308e-01
-4.344344344344344133e-01,4.194257065038901056e-01
-4.304304304304304996e-01,4.227979553970755422e-01
-4.264264264264263637e-01,4.261973177037244875e-01
-4.224224224224224500e-01,4.296240114199611493e-01
-4.184184184184185362e-01,4.330782562946334235e-01
-4.144144144144144004e-01,4.365602738434047336e-01
-4.104104104104104866e-01,4.400702873629587786e-01
-4.064064064064063508e-01,4.436085219453206330e-01
-4.024024024024024371e-01,4.471752044922900349e-01
-3.983983983983985233e-01,4.507705637299936341e-01
-3.943943943943943875e-01,4.543948302235520931e-01
-3.903903903903904737e-01,4.580482363918655930e-01
-3.863863863863863379e-01,4.617310165225197438e-01
-3.823823823823824242e-01,4.654434067868084557e-01
-3.783783783783782884e-01,4.691856452548810452e-01
-3.743743743743743746e-01,4.729579719110074132e-01
-3.703703703703704608e-01,4.767606286689697326e-01
-3.663663663663663250e-01,4.805938593875749842e-01
-3.623623623623624113e-01,4.844579098862928923e-01
-3.583583583583582755e-01,4.883530279610214242e-01
-3.543543543543543617e-01,4.922794633999757474e-01
-3.503503503503504479e-01,4.962374679997083593e-01
-3.463463463463463121e-01,5.002272955812557820e-01
-3.423423423423423984e-01,5.042492020064153202e-01
-3.383383383383382625e-01,5.083034451941539356e-01
-3.343343343343343488e-01,5.123902851371473499e-01
-3.303303303303304350e-01,5.165099839184539299e-01
-3.263263263263262992e-01,5.206628057283212430e-01
-3.223223223223223854e-01,5.248490168811272838e-01
-3.183183183183182496e-01,5.290688858324610333e-01
-3.143143143143143359e-01,5.333226831963353565e-01
-3.103103103103104221e-01,5.376106817625435630e-01
-3.063063063063062863e-01,5.419331565141517482e-01
-3.023023023023023725e-01,5.462903846451327983e-01
-2.982982982982982367e-01,5.506826455781436147e-01
-2.942942942942943230e-01,5.551102209824425593e-01
-2.902902902902904092e-01,5.595733947919540041e-01
-2.862862862862862734e-01,5.640724532234757671e-01
-2.822822822822823596e-01,5.686076847950333191e-01
-2.782782782782782238e-01,5.731793803443835378e-01
-2.742742742742743101e-01,5.777878330476636792e-01
-2.702702702702701743e-01,5.824333384381947809e-01
-2.662662662662662605e-01,5.871161944254309484e-01
-2.622622622622623467e-01,5.918367013140664046e-01
-2.582582582582582109e-01,5.965951618232925302e-01
-2.542542542542542972e-01,6.013918811062096692e-01
-2.502502502502501613e-01,6.062271667693989174e-01
-2.462462462462462476e-01,6.111013288926451237e-01
-2.422422422422423338e-01,6.160146800488248697e-01
-2.382382382382381980e-01,6.209675353239496598e-01
-2.342342342342342842e-01,6.259602123373717575e-01
-2.302302302302301484e-01,6.309930312621540027e-01
-2.262262262262262347e-01,6.360663148456002780e-01
-2.222222222222223209e-01,6.411803884299545064e-01
-2.182182182182181851e-01,6.463355799732634077e-01
-2.142142142142142713e-01,6.515322200704077860e-01
-2.102102102102101355e-01,6.567706419743042368e-01
-2.062062062062062218e-01,6.620511816172743869e-01
-2.022022022022023080e-01,6.673741776325895492e-01
-1.981981981981981722e-01,6.727399713761862410e-01
-1.941941941941942584e-01,6.781489069485553411e-01
-1.901901901901901226e-01,6.836013312168115474e-01
-1.861861861861862089e-01,6.890975938369345855e-01
-1.821821821821822951e-01,6.946380472761941594e-01
-1.781781781781781593e-01,7.002230468357527604e-01
-1.741741741741742455e-01,7.058529506734492198e-01
-1.701701701701701097e-01,7.115281198267693341e-01
-1.661661661661661959e-01,7.172489182359957915e-01
-1.621621621621622822e-01,7.230157127675498341e-01
-1.581581581581581464e-01,7.288288732375163281e-01
-1.541541541541542326e-01,7.346887724353591276e-01
-1.501501501501500968e-01,7.405957861478295046e-01
-1.461461461461461830e-01,7.465502931830622080e-01
-1.421421421421422693e-01,7.525526753948699188e-01
-1.381381381381381335e-01,7.586033177072306621e-01
-1.341341341341342197e-01,7.647026081389708407e-01
-1.301301301301300839e-01,7.708509378286506619e-01
-1.261261261261261701e-01,7.770487010596450750e-01
-1.221221221221220343e-01,7.832962952854305438e-01
-1.181181181181181206e-01,7.895941211550713268e-01
-1.141141141141142068e-01,7.959425825389141451e-01
-1.101101101101100710e-01,8.023420865544871328e-01
-1.061061061061061572e-01,8.087930435926065087e-01
-1.021021021021020214e-01,8.152958673436970782e-01
-9.809809809809810766e-02,8.218509748243182367e-01
-9.409409409409419389e-02,8.284587864039095750e-01
-9.009009009009005808e-02,8.351197258317474281e-01
-8.608608608608614432e-02,8.418342202641179162e-01
-8.208208208208200851e-02,8.486027002917128081e-01
-7.807807807807809475e-02,8.554255999672394362e-01
-7.407407407407418098e-02,8.623033568332585386e-01
-7.007007007007004518e-02,8.692364119502420383e-01
-6.606606606606613141e-02,8.762252099248566406e-01
-6.206206206206199560e-02,8.832701989384784680e-01
-5.805805805805808184e-02,8.903718307759308503e-01
-5.405405405405416808e-02,8.975305608544597025e-01
-5.005005005005003227e-02,9.047468482529377187e-01
-4.604604604604611851e-02,9.120211557413026027e-01
-4.204204204204198270e-02,9.193539498102373253e-01
-3.803803803803806893e-02,9.267457007010819758e-01
-3.403403403403415517e-02,9.341968824359921930e-01
-3.003003003003001936e-02,9.417079728483368495e-01
-2.602602602602610560e-02,9.492794536133392080e-01
-2.202202202202196979e-02,9.569118102789689884e-01
-1.801801801801805603e-02,9.646055322970765733e-01
-1.401401401401392022e-02,9.723611130547844539e-01
-1.001001001001000645e-02,9.801790499061232564e-01
-6.006006006006092690e-03,9.880598442039301155e-01
-2.002002002001956882e-03,9.960040013319981789e-01
2.002002002002178926e-03,1.004012030737485128e+00
6.006006006006092690e-03,1.012084445963584267e+00
1.001001001001000645e-02,1.020221764682457843e+00
1.401401401401392022e-02,1.028424508728434050e+00
1.801801801801783398e-02,1.036693204131471147e+00
2.202202202202219183e-02,1.045028381150892027e+00
2.602602602602610560e-02,1.053430574309385914e+00
3.003003003003001936e-02,1.061900322427291599e+00
3.403403403403393312e-02,1.070438168657147138e+00
3.803803803803784689e-02,1.079044660518522880e+00
4.204204204204220474e-02,1.087720349933134045e+00
4.604604604604611851e-02,1.096465793260230859e+00
5.005005005005003227e-02,1.105281551332282231e+00
5.405405405405394603e-02,1.114168189490938099e+00
5.805805805805785980e-02,1.123126277623283764e+00
6.206206206206221765e-02,1.132156390198388651e+00
6.606606606606613141e-02,1.141259106304140625e+00
7.007007007007004518e-02,1.150435009684388721e+00
7.407407407407395894e-02,1.159684688776373429e+00
7.807807807807787270e-02,1.169008736748464061e+00
8.208208208208223056e-02,1.178407751538197656e+00
8.608608608608614432e-02,1.187882335890620977e+00
9.009009009009005808e-02,1.197433097396948920e+00
9.409409409409397185e-02,1.207060648533524239e+00
9.809809809809788561e-02,1.216765606701097013e+00
1.021021021021022435e-01,1.226548594264417202e+00
1.061061061061061572e-01,1.236410238592142719e+00
1.101101101101100710e-01,1.246351172097077686e+00
1.141141141141139848e-01,1.256372032276723782e+00
1.181181181181178985e-01,1.266473461754163310e+00
1.221221221221222564e-01,1.276656108319271121e+00
1.261261261261261701e-01,1.286920624970250726e+00
1.301301301301300839e-01,1.297267669955518565e+00
1.341341341341339977e-01,1.307697906815910471e+00
1.381381381381379114e-01,1.318212004427235406e+00
1.421421421421422693e-01,1.328810637043171150e+00
1.461461461461461830e-01,1.339494484338497493e+00
1.501501501501500968e-01,1.350264231452690256e+00
1.541541541541540106e-01,1.361120569033853700e+00
1.581581581581579243e-01,1.372064193283012212e+00
1.621621621621622822e-01,1.383095805998756811e+00
1.661661661661661959e-01,1.394216114622247371e+00
1.701701701701701097e-01,1.405425832282584775e+00
1.741741741741740235e-01,1.416725677842540332e+00
1.781781781781779372e-01,1.428116375944654903e+00
1.821821821821822951e-01,1.439598657057711284e+00
1.861861861861862089e-01,1.451173257523572513e+00
1.901901901901901226e-01,1.462840919604410761e+00
1.941941941941940364e-01,1.474602391530301260e+00
1.981981981981983942e-01,1.486458427547209471e+00
2.022022022022023080e-01,1.498409787965352402e+00
2.062062062062062218e-01,1.510457239207966040e+00
2.102102102102101355e-01,1.522601553860448709e+00
2.142142142142140493e-01,1.534843510719906767e+00
2.182182182182184071e-01,1.547183894845100216e+00
2.222222222222223209e-01,1.559623497606781095e+00
2.262262262262262347e-01,1.572163116738451327e+00
2.302302302302301484e-01,1.584803556387514689e+00
2.342342342342340622e-01,1.597545627166847337e+00
2.382382382382384201e-01,1.610390146206782003e+00
2.422422422422423338e-01,1.623337937207504078e+00
