# x, f(x), root1, root2
-8.734335839598998064e+00,6.181995087970554437e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.649122807017544545e+00,6.050907971683596287e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.563909774436091027e+00,5.921273107580984174e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.478696741854637509e+00,5.793090495662716677e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.393483709273183990e+00,5.666360135928796637e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.308270676691730472e+00,5.541082028379219793e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.223057644110276954e+00,5.417256173013990406e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.137844611528823435e+00,5.294882569833105634e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-8.052631578947368141e+00,5.173961218836564058e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.967418546365914622e+00,5.054492120024372070e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.882205513784461104e+00,4.936475273396523278e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.796992481203007586e+00,4.819910678953021943e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.711779448621554067e+00,4.704798336693865224e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.626566416040100549e+00,4.591138246619054541e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.541353383458647031e+00,4.478930408728588475e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.456140350877193512e+00,4.368174823022468445e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.370927318295739994e+00,4.258871489500694452e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.285714285714286476e+00,4.151020408163266495e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.200501253132832957e+00,4.044621579010183154e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.115288220551379439e+00,3.939675002041445850e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-7.030075187969925921e+00,3.836180677257053162e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.944862155388472402e+00,3.734138604657007932e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.859649122807018884e+00,3.633548784241305896e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.774436090225563589e+00,3.534411216009949186e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.689223057644110071e+00,3.436725899962939934e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.604010025062656553e+00,3.340492836100275298e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.518796992481203034e+00,3.245712024421957409e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.433583959899749516e+00,3.152383464927984136e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.348370927318295998e+00,3.060507157618356899e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.263157894736842479e+00,2.970083102493074989e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.177944862155388961e+00,2.881111299552139116e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.092731829573935443e+00,2.793591748795548568e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-6.007518796992481924e+00,2.707524450223303347e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.922305764411028406e+00,2.622909403835404163e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.837092731829574888e+00,2.539746609631850305e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.751879699248121369e+00,2.458036067612641773e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.666666666666667851e+00,2.377777777777778567e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.581453634085214333e+00,2.298971740127261754e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.496240601503760814e+00,2.221617954661089911e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.411027568922307296e+00,2.145716421379264105e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.325814536340852001e+00,2.071267140281782204e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.240601503759398483e+00,1.998270111368647051e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.155388471177944965e+00,1.926725334639857934e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-5.070175438596491446e+00,1.856632810095414143e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.984962406015037928e+00,1.787992537735316034e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.899749373433584410e+00,1.720804517559563251e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.814536340852130891e+00,1.655068749568156505e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.729323308270677373e+00,1.590785233761095085e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.644110275689223855e+00,1.527953970138378992e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.558897243107770336e+00,1.466574958700008935e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.473684210526316818e+00,1.406648199445984204e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.388471177944863300e+00,1.348173692376304800e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.303258145363409781e+00,1.291151437490971432e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.218045112781956263e+00,1.235581434789983390e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.132832080200502745e+00,1.181463684273341030e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-4.047619047619047450e+00,1.128798185941042931e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-3.962406015037593932e+00,1.077584939793091756e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-3.877192982456140413e+00,1.027823945829486085e+01,-1.000000000000000000e+00,1.414213562373095145e+00
-3.791979949874686895e+00,9.795152040502259183e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.706766917293233377e+00,9.326587144553114328e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.621553884711779858e+00,8.872544770447424511e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.536340852130326340e+00,8.433024918185189733e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.451127819548872822e+00,8.008027587766411770e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.365914786967419303e+00,7.597552779191088845e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.280701754385965785e+00,7.201600492459222735e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.195488721804512267e+00,6.820170727570811664e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.110275689223058748e+00,6.453263484525855631e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.025062656641605230e+00,6.100878763324356413e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.939849624060151712e+00,5.763016563966312233e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.854636591478698193e+00,5.439676886451723092e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.769423558897244675e+00,5.130859730780590766e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.684210526315791157e+00,4.836565096952914367e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.598997493734335862e+00,4.556792984968687676e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.513784461152882344e+00,4.291543394827922242e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.428571428571428825e+00,4.040816326530612734e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.343358395989975307e+00,3.804611780076759153e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.258145363408521789e+00,3.582929755466361499e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.172932330827068270e+00,3.375770252699418883e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.087719298245614752e+00,3.183133271775932194e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.002506265664161234e+00,3.005018812695901431e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.917293233082707715e+00,2.841426875459326595e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.832080200501254197e+00,2.692357460066207242e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.746867167919800679e+00,2.557810566516543815e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.661654135338347160e+00,2.437786194810335871e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.576441102756893642e+00,2.332284344947583410e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.491228070175440124e+00,2.241305016928287319e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.406015037593986605e+00,2.164848210752446267e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.320802005012531311e+00,2.102913926420060253e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.235588972431077792e+00,2.055502163931131054e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.150375939849624274e+00,2.022612923285657782e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.065162907268170756e+00,2.004246204483639993e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-9.799498746867172372e-01,2.000402007525078574e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-8.947368421052637188e-01,2.011080332409972193e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-8.095238095238102005e-01,2.036281179138321740e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-7.243107769423566822e-01,2.076004547710127213e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-6.390977443609031639e-01,2.130250438125387724e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-5.538847117794496455e-01,2.199018850384104606e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-4.686716791979961272e-01,2.282309784486277415e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-3.834586466165426089e-01,2.380123240431905263e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.982456140350890905e-01,2.492459218220989037e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-2.130325814536355722e-01,2.619317717853528737e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-1.278195488721820539e-01,2.760698739329523921e+00,-1.000000000000000000e+00,1.414213562373095145e+00
-4.260651629072853552e-02,2.916602282648975031e+00,-1.000000000000000000e+00,1.414213562373095145e+00
4.260651629072498281e-02,3.087028347811881623e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.278195488721785011e-01,3.271976934818244143e+00,-1.000000000000000000e+00,1.414213562373095145e+00
2.130325814536320195e-01,3.471448043668062589e+00,-1.000000000000000000e+00,1.414213562373095145e+00
2.982456140350855378e-01,3.685441674361336517e+00,-1.000000000000000000e+00,1.414213562373095145e+00
3.834586466165390561e-01,3.913957826898065928e+00,-1.000000000000000000e+00,1.414213562373095145e+00
4.686716791979925745e-01,4.156996501278251266e+00,-1.000000000000000000e+00,1.414213562373095145e+00
5.538847117794460928e-01,4.414557697501892086e+00,-1.000000000000000000e+00,1.414213562373095145e+00
6.390977443608996111e-01,4.686641415568988833e+00,-1.000000000000000000e+00,1.414213562373095145e+00
7.243107769423531295e-01,4.973247655479541507e+00,-1.000000000000000000e+00,1.414213562373095145e+00
8.095238095238102005e-01,5.274376417233562542e+00,-1.000000000000000000e+00,1.414213562373095145e+00
8.947368421052637188e-01,5.590027700831027069e+00,-1.000000000000000000e+00,1.414213562373095145e+00
9.799498746867172372e-01,5.920201506271947522e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.065162907268170756e+00,6.264897833556323015e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.150375939849624274e+00,6.624116682684155322e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.235588972431077792e+00,6.997858053655441779e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.320802005012531311e+00,7.386121946470185051e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.406015037593984829e+00,7.788908361128384250e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.491228070175438347e+00,8.206217297630038487e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.576441102756891866e+00,8.638048755975148651e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.661654135338345384e+00,9.084402736163715630e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.746867167919798902e+00,9.545279238195735871e+00,-1.000000000000000000e+00,1.414213562373095145e+00
1.832080200501252421e+00,1.002067826207121470e+01,-1.000000000000000000e+00,1.414213562373095145e+00
1.917293233082705939e+00,1.051059980779014680e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.002506265664159457e+00,1.101504387535253571e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.087719298245612976e+00,1.153401046475838143e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.172932330827066494e+00,1.206749957600768042e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.258145363408520012e+00,1.261551120910043622e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.343358395989973531e+00,1.317804536403664883e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.428571428571427049e+00,1.375510204081631649e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.513784461152880567e+00,1.434668123943943918e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.598997493734334086e+00,1.495278295990601691e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.684210526315787604e+00,1.557340720221605324e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.769423558897241122e+00,1.620855396636954282e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.854636591478694641e+00,1.685822325236648922e+01,-1.000000000000000000e+00,1.414213562373095145e+00
2.939849624060148159e+00,1.752241506020688888e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.025062656641601677e+00,1.820112938989074891e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.110275689223055195e+00,1.889436624141806220e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.195488721804508714e+00,1.960212561478883231e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.280701754385962232e+00,2.032440751000305568e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.365914786967415750e+00,2.106121192706073586e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.451127819548872822e+00,2.181253886596190483e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.536340852130326340e+00,2.257838832670649509e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.621553884711779858e+00,2.335876030929454572e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.706766917293233377e+00,2.415365481372604961e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.791979949874686895e+00,2.496307184000100676e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.877192982456140413e+00,2.578701138811942428e+01,-1.000000000000000000e+00,1.414213562373095145e+00
3.962406015037593932e+00,2.662547345808129506e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.047619047619047450e+00,2.747845804988661911e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.132832080200500968e+00,2.834596516353540352e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.218045112781954487e+00,2.922799479902764119e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.303258145363408005e+00,3.012454695636333568e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.388471177944861523e+00,3.103562163554248343e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.473684210526315042e+00,3.196121883656508800e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.558897243107768560e+00,3.290133855943115293e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.644110275689222078e+00,3.385598080414067113e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.729323308270675597e+00,3.482514557069363548e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.814536340852129115e+00,3.580883285909006730e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.899749373433582633e+00,3.680704266932995239e+01,-1.000000000000000000e+00,1.414213562373095145e+00
4.984962406015036152e+00,3.781977500141329074e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.070175438596489670e+00,3.884702985534008235e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.155388471177943188e+00,3.988880723111033433e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.240601503759396707e+00,4.094510712872404667e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.325814536340850225e+00,4.201592954818120518e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.411027568922303743e+00,4.310127448948182405e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.496240601503757262e+00,4.420114195262589618e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.581453634085210780e+00,4.531553193761342868e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.666666666666664298e+00,4.644444444444441444e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.751879699248117817e+00,4.758787947311885347e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.837092731829571335e+00,4.874583702363675286e+01,-1.000000000000000000e+00,1.414213562373095145e+00
5.922305764411024853e+00,4.991831709599810551e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.007518796992478372e+00,5.110531969020291143e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.092731829573931890e+00,5.230684480625117772e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.177944862155385408e+00,5.352289244414289726e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.263157894736842479e+00,5.475346260387811981e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.348370927318295998e+00,5.599855528545675298e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.433583959899749516e+00,5.725817048887883942e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.518796992481203034e+00,5.853230821414438623e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.604010025062656553e+00,5.982096846125337919e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.689223057644110071e+00,6.112415123020583962e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.774436090225563589e+00,6.244185652100174622e+01,-1.000000000000000000e+00,1.414213562373095145e+00
6.859649122807017108e+00,6.377408433364111318e+01,-1.000000000000000000e+00,1.414213562373095145e+00
